timestamp_ms,adc_value,status,heart_rate_bpm,state,loop_number,log_timestamp
260000,3670,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260004,3690,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260008,3705,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260012,3667,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260016,3597,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260020,3603,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260024,3567,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260028,3482,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260032,3422,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260036,3383,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260040,3347,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260044,3284,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260048,3182,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260052,3076,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260056,3027,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260060,3001,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260064,2947,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260068,2905,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260072,2798,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260076,2794,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260080,2691,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260084,2728,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260088,2678,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260092,2575,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260096,2589,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260100,2590,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260104,2581,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260108,2566,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260112,2478,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260116,2494,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260120,2554,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260124,2560,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260128,2515,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260132,2490,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260136,2532,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260140,2566,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260144,2540,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260148,2577,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260152,2529,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260156,2576,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260160,2575,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260164,2608,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260168,2597,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260172,2555,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260176,2569,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260180,2617,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260184,2642,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260188,2573,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260192,2585,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260196,2602,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260200,2600,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260204,2605,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260208,2632,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260212,2539,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260216,2580,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260220,2607,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260224,2568,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260228,2606,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260232,2492,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260236,2510,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260240,2600,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260244,2565,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260248,2571,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260252,2560,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260256,2519,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260260,2521,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260264,2535,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260268,2465,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260272,2475,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260276,2467,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260280,2448,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260284,2491,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260288,2451,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260292,2389,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260296,2423,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260300,2419,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260304,2337,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260308,2351,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260312,2323,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260316,2362,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260320,2348,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260324,2385,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260328,2305,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260332,2270,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260336,2281,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260340,2250,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260344,2238,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260348,2238,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260352,2274,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260356,2270,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260360,2206,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260364,2202,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260368,2225,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260372,2201,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260376,2229,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260380,2218,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260384,2179,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260388,2144,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260392,2122,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260396,2125,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260400,2207,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260404,2166,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260408,2164,0,70,NORMAL,261,2026-03-10T15:47:10.027782
260412,2103,0,70,NORMAL,261,2026-03-10T15:47:10.027782
