timestamp_ms,adc_value,status,heart_rate_bpm,state,loop_number,log_timestamp
260000,3716,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260004,3661,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260008,3618,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260012,3705,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260016,3610,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260020,3597,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260024,3578,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260028,3483,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260032,3425,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260036,3363,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260040,3318,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260044,3245,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260048,3244,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260052,3107,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260056,3027,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260060,2944,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260064,2962,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260068,2864,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260072,2796,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260076,2763,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260080,2778,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260084,2694,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260088,2667,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260092,2647,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260096,2610,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260100,2611,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260104,2537,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260108,2581,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260112,2522,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260116,2558,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260120,2493,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260124,2549,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260128,2549,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260132,2522,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260136,2550,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260140,2492,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260144,2597,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260148,2557,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260152,2535,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260156,2528,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260160,2516,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260164,2526,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260168,2611,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260172,2570,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260176,2545,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260180,2558,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260184,2564,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260188,2581,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260192,2575,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260196,2547,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260200,2564,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260204,2606,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260208,2628,0,70,NORMAL,261,2026-03-10T16:31:54.834995
260212,2585,0,70,NORMAL,261,2026-03-10T16:31:54.834995
