timestamp_ms,adc_value,status,heart_rate_bpm,state,loop_number,log_timestamp
260000,3702,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260004,3799,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260008,3675,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260012,3601,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260016,3562,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260020,3591,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260024,3561,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260028,3469,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260032,3438,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260036,3356,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260040,3306,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260044,3259,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260048,3222,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260052,3126,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260056,3040,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260060,3025,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260064,2948,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260068,2854,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260072,2768,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260076,2763,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260080,2720,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260084,2743,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260088,2637,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260092,2641,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260096,2630,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260100,2613,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260104,2565,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260108,2526,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260112,2564,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260116,2510,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260120,2529,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260124,2570,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260128,2555,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260132,2470,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260136,2429,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260140,2533,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260144,2503,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260148,2598,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260152,2532,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260156,2609,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260160,2523,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260164,2548,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260168,2510,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260172,2557,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260176,2577,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260180,2576,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260184,2652,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260188,2561,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260192,2584,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260196,2597,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260200,2587,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260204,2621,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260208,2623,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260212,2601,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260216,2562,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260220,2618,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260224,2560,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260228,2521,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260232,2565,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260236,2526,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260240,2583,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260244,2527,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260248,2574,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260252,2507,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260256,2510,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260260,2446,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260264,2570,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260268,2506,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260272,2431,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260276,2406,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260280,2453,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260284,2495,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260288,2431,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260292,2393,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260296,2412,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260300,2347,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260304,2425,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260308,2424,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260312,2351,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260316,2350,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260320,2332,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260324,2344,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260328,2317,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260332,2263,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260336,2306,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260340,2328,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260344,2293,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260348,2280,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260352,2277,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260356,2223,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260360,2230,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260364,2254,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260368,2224,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260372,2173,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260376,2220,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260380,2216,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260384,2184,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260388,2188,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260392,2170,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260396,2192,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260400,2171,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260404,2169,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260408,2125,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260412,2120,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260416,2161,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260420,2208,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260424,2131,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260428,2107,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260432,2110,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260436,2084,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260440,2113,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260444,2080,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260448,2119,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260452,2099,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260456,2107,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260460,2115,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260464,2158,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260468,2097,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260472,2046,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260476,2033,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260480,2082,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260484,2138,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260488,2095,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260492,2076,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260496,2099,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260500,2097,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260504,2075,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260508,2159,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260512,2105,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260516,2121,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260520,2104,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260524,2124,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260528,2104,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260532,2098,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260536,2110,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260540,2087,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260544,2179,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260548,2132,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260552,2107,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260556,2128,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260560,2095,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260564,2213,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260568,2134,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260572,2105,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260576,2070,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260580,2130,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260584,2208,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260588,2184,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260592,2165,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260596,2187,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260600,2211,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260604,2219,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260608,2181,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260612,2247,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260616,2221,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260620,2262,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260624,2256,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260628,2285,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260632,2234,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260636,2292,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260640,2231,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260644,2316,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260648,2337,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260652,2353,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260656,2332,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260660,2349,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260664,2311,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260668,2336,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260672,2358,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260676,2411,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260680,2443,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260684,2449,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260688,2427,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260692,2413,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260696,2451,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260700,2496,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260704,2478,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260708,2495,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260712,2458,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260716,2471,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260720,2520,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260724,2525,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260728,2567,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260732,2459,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260736,2538,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260740,2565,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260744,2586,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260748,2520,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260752,2494,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260756,2483,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260760,2574,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260764,2572,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260768,2596,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260772,2574,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260776,2592,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260780,2605,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260784,2605,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260788,2653,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260792,2689,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260796,2798,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260800,2841,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260804,2825,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260808,2885,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260812,2949,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260816,3034,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260820,3072,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260824,3116,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260828,3177,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260832,3246,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260836,3352,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260840,3378,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260844,3424,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260848,3513,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260852,3543,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260856,3623,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260860,3684,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260864,3689,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260868,3673,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260872,3733,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260876,3772,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260880,3737,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260884,3729,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260888,3702,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260892,3703,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260896,3728,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260900,3649,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260904,3571,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260908,3498,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260912,3445,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260916,3484,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260920,3351,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260924,3319,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260928,3238,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260932,3156,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260936,3071,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260940,3044,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260944,3011,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260948,2943,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260952,2868,0,70,NORMAL,261,2026-01-27T14:45:09.202874
260956,2847,0,70,NORMAL,261,2026-01-27T14:45:09.202874
