timestamp_ms,adc_value,status,heart_rate_bpm,state,loop_number,log_timestamp
270000,3722,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270004,3676,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270008,3654,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270012,3653,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270016,3597,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270020,3629,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270024,3544,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270028,3507,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270032,3406,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270036,3321,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270040,3313,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270044,3257,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270048,3200,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270052,3095,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270056,3046,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270060,2961,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270064,2895,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270068,2895,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270072,2810,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270076,2755,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270080,2708,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270084,2672,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270088,2615,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270092,2625,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270096,2533,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270100,2542,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270104,2570,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270108,2558,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270112,2528,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270116,2530,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270120,2545,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270124,2504,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270128,2516,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270132,2504,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270136,2544,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270140,2519,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270144,2541,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270148,2541,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270152,2586,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270156,2543,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270160,2575,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270164,2622,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270168,2564,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270172,2577,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270176,2536,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270180,2604,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270184,2602,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270188,2592,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270192,2599,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270196,2578,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270200,2623,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270204,2641,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270208,2612,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270212,2567,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270216,2546,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270220,2567,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270224,2535,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270228,2570,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270232,2526,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270236,2598,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270240,2523,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270244,2577,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270248,2475,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270252,2517,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270256,2502,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270260,2496,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270264,2463,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270268,2503,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270272,2463,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270276,2449,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270280,2452,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270284,2443,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270288,2464,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270292,2391,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270296,2337,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270300,2363,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270304,2356,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270308,2391,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270312,2322,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270316,2321,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270320,2354,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270324,2369,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270328,2305,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270332,2233,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270336,2270,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270340,2271,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270344,2305,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270348,2270,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270352,2253,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270356,2223,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270360,2192,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270364,2196,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270368,2192,0,70,NORMAL,271,2026-03-10T16:20:47.689909
270372,2169,0,70,NORMAL,271,2026-03-10T16:20:47.689909
